marker,chrom,pos
id6008998,6,15364752
id6009004,6,15413974
id6009005,6,15414211
id6009006,6,15414349
id6009007,6,15415112
id6009008,6,15415129
id6009009,6,15415555
id6009016,6,15419677
id6009017,6,15421630
wd6001970,6,15489785
id6009019,6,15490386
id6009021,6,15490608
id6009024,6,15491074
id6009026,6,15492102
id6009033,6,15493588
id6009035,6,15493678
id6009042,6,15496031
id6009048,6,15496925
ud6000642,6,15536662
id6009053,6,15536779
id6009055,6,15537144
id6009060,6,15537375
id6009062,6,15537877
id6009074,6,15543487
id6009085,6,15599335
id6009089,6,15601143
id6009105,6,15663052
id6009111,6,15665377
id6009114,6,15667538
wd6002005,6,15692744
wd6002037,6,15718767
id6009116,6,15735781
id6009119,6,15736213
id6009121,6,15738821
id6009122,6,15739230
id6009129,6,15772627
id6009142,6,15775139
id6009147,6,15810598
id6009148,6,15811089
id6009151,6,15812271
ud6000659,6,15813959
ud6000664,6,15838831
id6009156,6,15839719
id6009157,6,15839737
id6009162,6,15840472
id6009175,6,15862292
id6009176,6,15862461
id6009182,6,15863939
id6009187,6,15865543
id6009190,6,15865989
wd6002100,6,15906406
id6009198,6,15929673
id6009203,6,15931046
wd6002128,6,15947724
wd6002144,6,15995714
id6009206,6,16015953
id6009207,6,16016988
id6009213,6,16021267
id6009217,6,16023275
wd6002213,6,16093003
wd6002232,6,16135851
wd6002255,6,16175382
id6009226,6,16177116
id6009228,6,16177333
id6009229,6,16177356
id6009245,6,16219865
id6009249,6,16223965
id6009250,6,16224231
id6009257,6,16225903
ud6000679,6,16226123
id6009259,6,16257162
id6009260,6,16257374
id6009266,6,16263213
id6009270,6,16293614
id6009271,6,16293779
id6009273,6,16294371
id6009281,6,16301184
id6009287,6,16321124
id6009289,6,16321731
id6009292,6,16323989
id6009297,6,16324682
id6009300,6,16325706
id6009307,6,16377346
id6009316,6,16378702
id6009323,6,16379329
id6009325,6,16379889
id6009330,6,16381325
id6009335,6,16416489
id6009337,6,16416868
id6009338,6,16417036
id6009350,6,16418530
id6009358,6,16419572
id6009369,6,16420598
id6009373,6,16421785
id6009374,6,16421859
id6009378,6,16423267
ud6000693,6,16449353
id6009388,6,16452786
id6009391,6,16472984
id6009395,6,16475152
id6009396,6,16475201
id6009406,6,16476833
id6009413,6,16479582
id6009420,6,16481383
id6009423,6,16510463
id6009425,6,16510864
id6009428,6,16512574
id6009429,6,16512803
id6009431,6,16513839
id6009432,6,16514133
id6009434,6,16518213
ud6000700,6,16536671
id6009440,6,16578802
id6009441,6,16578846
id6009444,6,16582314
id6009447,6,16613856
id6009448,6,16614793
id6009452,6,16615638
id6009456,6,16617525
id6009457,6,16617629
ud6000705,6,16618244
ud6000713,6,16646038
id6009461,6,16646533
id6009470,6,16649517
id6009472,6,16650165
id6009477,6,16651365
wd6002277,6,16680234
id6009479,6,16736469
id6009483,6,16738933
id6009484,6,16739665
id6009487,6,16742780
id6009494,6,16771415
id6009495,6,16771732
id6009498,6,16772867
id6009508,6,16778787
id6009512,6,16783084
id6009517,6,16785811
id6009520,6,16808500
id6009534,6,16813853
id6009539,6,16827282
id6009541,6,16828745
id6009542,6,16830844
id6009544,6,16832553
id6009548,6,16836564
id6009553,6,16837434
id6009557,6,16853908
id6009560,6,16855839
ud6000722,6,16856423
ud6000726,6,16895357
id6009587,6,16980735
id6009591,6,16982381
id6009593,6,16982667
id6009602,6,16983317
id6009607,6,16985014
id6009614,6,16986492
id6009617,6,16987068
id6009626,6,17024512
id6009639,6,17030235
id6009648,6,17054896
id6009652,6,17057406
id6009654,6,17076913
id6009664,6,17078265
id6009666,6,17078473
id6009667,6,17078746
id6009668,6,17078804
id6009672,6,17124619
id6009674,6,17124895
id6009680,6,17128629
id6009681,6,17129133
id6009683,6,17132007
id6009695,6,17160794
fd6,6,17160794
id6009696,6,17161155
id6009699,6,17188599
id6009709,6,17195283
id6009711,6,17195755
id6009716,6,17220917
id6009725,6,17226262
id6009729,6,17238673
id6009734,6,17240400
id6009741,6,17242936
id6009748,6,17244380
id6009750,6,17245659
id6009754,6,17246788
id6009755,6,17283292
id6009756,6,17283573
id6009759,6,17289596
id6009762,6,17290480
id6009763,6,17314576
id6009777,6,17320845
id6009778,6,17321678
id6009781,6,17363412
id6009782,6,17363706
id6009784,6,17367468
wd6002300,6,17378775
wd6002307,6,17402884
wd6002315,6,17431466
id6009795,6,17484664
id6009796,6,17485336
id6009798,6,17486141
id6009802,6,17487122
id6009803,6,17487172
id6009811,6,17490434
id6009812,6,17490714
id6009816,6,17494367
id6009819,6,17496023
id6009821,6,17497639
id6009850,6,17553956
id6009872,6,17575173
id6009877,6,17576657
id6009890,6,17598607
id6009892,6,17599785
ud6000742,6,17671509
wd6002369,6,17727496
ud6000748,6,17749586
id6009910,6,17749945
id6009917,6,17754907
id6009921,6,17757096
id6009933,6,17778250
id6009944,6,17780017
id6009946,6,17780784
id6009952,6,17781424
id6009965,6,17810971
id6009967,6,17812264
id6009974,6,17834844
id6009984,6,17838488
id6009987,6,17838859
id6009991,6,17839343
id6009993,6,17839732
id6009995,6,17840564
id6009996,6,17840611
ud6000751,6,17841304
wd6002396,6,17871014
wd6002415,6,17901834
wd6002430,6,17934522
id6010003,6,17937167
id6010008,6,17938527
id6010010,6,17938672
id6010011,6,17938789
id6010014,6,17939289
id6010023,6,17942840
id6010030,6,17963881
id6010046,6,17969114
id6010050,6,17971255
id6010063,6,17993684
id6010068,6,17997491
id6010069,6,17997669
id6010076,6,18068925
id6010081,6,18072020
id6010097,6,18085851
id6010102,6,18088445
id6010109,6,18114604
id6010115,6,18116204
id6010119,6,18117708
id6010122,6,18119356
id6010126,6,18143956
id6010130,6,18145976
id6010133,6,18148470
id6010134,6,18149332
id6010136,6,18181726
wd6002487,6,18208311
id6010146,6,18831463
wd6002563,6,18913720
id6010158,6,18924005
ud6000786,6,18925276
ud6000789,6,18971021
id6010164,6,18980378
id6010168,6,19018104
id6010178,6,19022637
id6010179,6,19023715
id6010185,6,19100461
id6010193,6,19103496
id6010198,6,19107556
wd6002623,6,19172223
id6010200,6,19182863
id6010201,6,19182910
id6010203,6,19184313
id6010205,6,19184505
id6010206,6,19185527
wd6002646,6,19205022
wd6002655,6,19259382
id6010225,6,19328416
id6010226,6,19328691
id6010240,6,19332556
id6010242,6,19332998
id6010246,6,19359129
id6010247,6,19359541
id6010255,6,19362810
id6010259,6,19399243
id6010261,6,19400506
id6010267,6,19402760
id6010277,6,19426454
id6010280,6,19427588
id6010296,6,19454974
id6010326,6,19494912
id6010327,6,19494931
id6010329,6,19495591
id6010336,6,19499195
id6010340,6,19500121
id6010350,6,19525493
id6010352,6,19528887
id6010370,6,19550608
id6010373,6,19552422
id6010380,6,19553796
id6010390,6,19582680
id6010393,6,19585526
id6010401,6,19599413
id6010404,6,19603258
id6010414,6,19608406
id6010418,6,19616254
id6010420,6,19617115
id6010421,6,19617657
id6010429,6,19620843
id6010434,6,19660708
id6010437,6,19661468
id6010438,6,19661511
id6010440,6,19662774
id6010447,6,19664738
id6010454,6,19667066
id6010455,6,19667157
ud6000804,6,19668328
id6010456,6,19734554
id6010459,6,19737177
id6010469,6,19739110
id6010471,6,19739580
id6010472,6,19739735
ud6000809,6,19741825
ud6000810,6,19781655
id6010476,6,19781737
id6010480,6,19782536
id6010481,6,19782823
id6010482,6,19783047
id6010488,6,19785643
id6010489,6,19785959
id6010492,6,19787588
id6010493,6,19787877
id6010496,6,19788314
id6010497,6,19788509
id6010515,6,19823496
id6010517,6,19824185
id6010522,6,19826634
id6010523,6,19827029
id6010524,6,19827403
id6010525,6,19828697
id6010533,6,19865075
id6010534,6,19865608
id6010535,6,19865843
id6010536,6,19866160
id6010537,6,19866543
id6010543,6,19868095
id6010544,6,19868937
id6010546,6,19869690
id6010547,6,19869745
wd6002699,6,19880127
wd6002722,6,19948911
ud6000829,6,19956613
id6010549,6,19991202
id6010552,6,19991452
id6010557,6,19996871
id6010562,6,19998542
id6010566,6,19999833
id6010568,6,20032743
id6010569,6,20033965
id6010571,6,20035291
id6010573,6,20036146
id6010574,6,20037449
id6010576,6,20087268
id6010581,6,20088594
id6010585,6,20090719
ud6000840,6,20090760
ud6000850,6,20159426
id6010589,6,20159763
id6010598,6,20166388
id6010600,6,20166775
id6010607,6,20170792
id6010613,6,20173638
id6010616,6,20174536
ud6000851,6,20176172
ud6000855,6,20253029
ud6000856,6,20284631
id6010625,6,20337685
id6010626,6,20375793
id6010630,6,20377332
id6010651,6,20401993
id6010662,6,20405336
id6010671,6,20417513
id6010685,6,20421493
id6010692,6,20423346
id6010698,6,20459878
id6010714,6,20466227
id6010716,6,20466898
id6010718,6,20488278
id6010722,6,20488687
id6010729,6,20490946
id6010732,6,20492623
id6010733,6,20492879
wd6002725,6,20497967
wd6002729,6,20526679
id6010744,6,20580692
id6010747,6,20581620
id6010749,6,20581803
id6010765,6,20630453
id6010766,6,20630628
id6010768,6,20634456
id6010772,6,20636454
id6010773,6,20637419
id6010778,6,20674596
id6010782,6,20675262
id6010784,6,20676331
id6010785,6,20676678
id6010787,6,20676876
id6010788,6,20677279
id6010791,6,20678060
id6010812,6,20701279
id6010818,6,20704222
id6010821,6,20706510
id6010831,6,20730079
id6010838,6,20732872
id6010842,6,20733424
id6010853,6,20735348
id6010854,6,20735660
id6010859,6,20750309
id6010862,6,20751947
id6010867,6,20753139
id6010872,6,20756593
id6010874,6,20757404
id6010875,6,20757457
id6010876,6,20757537
id6010880,6,20767805
id6010881,6,20769244
id6010907,6,20788925
id6010909,6,20789086
id6010911,6,20789406
id6010923,6,20802043
id6010927,6,20805150
id6010929,6,20805943
id6010951,6,20833120
id6010955,6,20833652
id6010969,6,20864381
id6010975,6,20866251
id6010983,6,20897750
id6010984,6,20898948
id6010989,6,20901346
id6010995,6,20905290
id6010999,6,20915597
id6011010,6,20941394
id6011011,6,20942181
id6011014,6,20948042
id6011015,6,20948065
id6011016,6,20948663
id6011018,6,20949925
id6011020,6,20950435
id6011021,6,20950612
id6011022,6,20950646
wd6002757,6,20975260
wd6002774,6,20999674
wd6002805,6,21031948
wd6002840,6,21058558
wd6002853,6,21083054
wd6002868,6,21108852
id6011026,6,21110945
id6011027,6,21111202
id6011034,6,21114117
id6011042,6,21127102
id6011052,6,21129261
id6011056,6,21130255
id6011071,6,21135843
id6011072,6,21163186
id6011081,6,21169454
id6011085,6,21170672
id6011097,6,21209863
id6011098,6,21209904
id6011108,6,21213641
id6011110,6,21215101
id6011118,6,21255135
id6011124,6,21258766
id6011129,6,21278587
id6011135,6,21279618
id6011137,6,21280336
id6011157,6,21285585
id6011159,6,21286687
id6011161,6,21311362
id6011166,6,21312868
id6011167,6,21313141
id6011175,6,21314850
id6011182,6,21341856
id6011183,6,21341892
id6011188,6,21342565
id6011193,6,21343723
id6011198,6,21344463
id6011211,6,21350142
id6011215,6,21430279
id6011219,6,21431137
id6011227,6,21434158
id6011238,6,21479565
id6011260,6,21496892
id6011269,6,21499286
id6011270,6,21499457
id6011272,6,21500499
id6011273,6,21500778
id6011277,6,21501803
id6011280,6,21532691
id6011300,6,21540171
id6011302,6,21540309
id6011304,6,21541365
id6011311,6,21566865
id6011324,6,21593035
id6011334,6,21595932
id6011339,6,21597341
id6011344,6,21599710
id6011352,6,21651924
id6011356,6,21655275
id6011357,6,21655423
id6011361,6,21659052
id6011362,6,21659310
id6011366,6,21691484
id6011374,6,21696848
id6011379,6,21699639
id6011380,6,21700248
ud6000918,6,21731581
id6011404,6,21813918
id6011406,6,21814348
id6011409,6,21816085
id6011411,6,21816542
id6011413,6,21816998
id6011417,6,21839545
id6011418,6,21841590
id6011419,6,21841756
id6011420,6,21841980
ud6000928,6,21843788
wd6002881,6,21897268
wd6002898,6,21934728
ud6000930,6,21947230
id6011424,6,21947722
id6011429,6,21951276
id6011447,6,21954985
id6011452,6,21971204
id6011457,6,21981426
id6011459,6,21982369
id6011477,6,22082086
id6011478,6,22082456
id6011482,6,22084063
id6011485,6,22086366
id6011494,6,22118439
id6011496,6,22119618
id6011497,6,22119791
id6011500,6,22120161
id6011504,6,22122460
id6011514,6,22149687
id6011519,6,22154060
id6011524,6,22156207
wd6002911,6,22167617
id6011525,6,22242902
id6011527,6,22243616
id6011551,6,22257701
id6011553,6,22258139
id6011555,6,22258975
id6011559,6,22261145
id6011571,6,22279343
id6011572,6,22279846
id6011578,6,22294203
id6011580,6,22294291
id6011598,6,22312304
id6011599,6,22312395
id6011604,6,22316087
id6011606,6,22316719
id6011611,6,22328705
id6011614,6,22329687
id6011619,6,22331532
id6011620,6,22331557
id6011625,6,22351068
id6011627,6,22351776
id6011638,6,22374228
id6011642,6,22375705
id6011643,6,22375721
id6011644,6,22375789
id6011645,6,22376993
id6011646,6,22377963
id6011662,6,22391505
id6011670,6,22392522
id6011674,6,22392793
id6011677,6,22394072
wd6002969,6,22490334
id6011689,6,22492281
id6011692,6,22493522
ud6000977,6,22522017
id6011710,6,22525765
id6011716,6,22530116
id6011720,6,22530711
id6011721,6,22531111
id6011722,6,22568023
id6011727,6,22664600
id6011729,6,22667920
id6011745,6,22670232
id6011748,6,22670538
id6011754,6,22671450
ud6000990,6,22715459
wd6002981,6,22802988
id6011767,6,22809674
id6011777,6,22810039
id6011784,6,22810567
id6011791,6,22811138
id6011792,6,22811307
id6011794,6,22811353
id6011796,6,22811543
id6011797,6,22811710
id6011800,6,22812295
id6011804,6,22812539
id6011807,6,22813076
id6011811,6,22837320
id6011826,6,22864363
id6011827,6,22866746
wd6002998,6,22938932
id6011831,6,22951051
id6011833,6,23011853
id6011842,6,23041869
id6011845,6,23048673
id6011849,6,23049486
id6011854,6,23050326
id6011868,6,23068269
id6011875,6,23072058
id6011886,6,23086388
id6011933,6,23106969
id6011935,6,23107424
id6011936,6,23107660
id6011950,6,23120023
id6011967,6,23140192
id6011973,6,23145171
id6011978,6,23148706
id6011982,6,23149292
id6011983,6,23150597
id6011995,6,23152713
id6011999,6,23154219
id6012009,6,23210969
id6012015,6,23211536
id6012027,6,23213077
id6012038,6,23214836
id6012042,6,23215279
id6012046,6,23242654
id6012051,6,23244963
id6012056,6,23290006
id6012057,6,23290171
id6012064,6,23292016
id6012065,6,23292130
id6012066,6,23292931
id6012068,6,23293635
id6012071,6,23295375
id6012077,6,23296728
id6012085,6,23340301
id6012086,6,23340458
id6012097,6,23341532
id6012100,6,23341793
id6012102,6,23341893
id6012115,6,23357354
id6012116,6,23357560
id6012118,6,23358237
id6012121,6,23358736
id6012125,6,23359924
id6012126,6,23360014
id6012127,6,23360259
id6012129,6,23360741
id6012133,6,23361155
id6012139,6,23362610
wd6003011,6,23402917
wd6003025,6,23435209
id6012149,6,23440397
id6012152,6,23441321
id6012159,6,23442920
id6012161,6,23443128
id6012162,6,23443176
id6012170,6,23444308
id6012182,6,23464841
wd6003042,6,23533833
id6012207,6,23610475
id6012208,6,23610741
id6012216,6,23613345
id6012217,6,23613368
id6012225,6,23614777
id6012233,6,23617119
id6012235,6,23617694
id6012236,6,23618100
id6012242,6,23696829
id6012247,6,23698005
id6012248,6,23698337
id6012250,6,23699447
id6012251,6,23699813
id6012252,6,23700409
id6012253,6,23700701
id6012254,6,23701192
id6012261,6,23702696
id6012266,6,23704152
id6012270,6,23731858
id6012271,6,23731927
id6012272,6,23732222
id6012273,6,23732702
id6012282,6,23737700
id6012284,6,23767614
id6012291,6,23772374
id6012292,6,23772483
id6012295,6,23773765
id6012302,6,23805428
id6012315,6,23808753
id6012317,6,23809306
id6012319,6,23809683
id6012331,6,23813110
id6012335,6,23819737
id6012347,6,23822994
id6012349,6,23824135
id6012350,6,23824665
id6012353,6,23825354
id6012362,6,23845956
id6012365,6,23846967
id6012371,6,23849151
id6012373,6,23851095
id6012381,6,23852015
id6012385,6,23870650
id6012386,6,23870672
id6012389,6,23870932
id6012402,6,23875306
id6012405,6,23876111
id6012407,6,23876776
id6012412,6,23877977
id6012420,6,23907963
id6012421,6,23912891
id6012426,6,23915979
id6012427,6,23917286
id6012428,6,23917743
id6012429,6,23917924
id6012430,6,23918155
id6012431,6,23918178
id6012432,6,23918689
id6012440,6,23919854
id6012447,6,23920230
id6012455,6,23923178
id6012468,6,23924989
id6012477,6,23929475
id6012479,6,23929828
id6012487,6,23932535
id6012506,6,24003354
id6012510,6,24003546
id6012511,6,24003699
id6012513,6,24003935
id6012517,6,24004670
id6012518,6,24032017
id6012519,6,24032386
id6012526,6,24035422
id6012528,6,24035909
id6012531,6,24038387
id6012532,6,24039079
id6012535,6,24039639
wd6003061,6,24083918
id6012537,6,24090610
id6012538,6,24090720
id6012555,6,24122112
id6012559,6,24123048
id6012563,6,24124297
id6012572,6,24125175
id6012573,6,24125347
id6012582,6,24125938
id6012586,6,24127569
id6012587,6,24127788
id6012589,6,24128521
id6012597,6,24181090
id6012603,6,24181828
id6012607,6,24183467
id6012613,6,24184483
id6012615,6,24184938
id6012620,6,24187089
id6012625,6,24190413
id6012641,6,24205583
id6012644,6,24205983
id6012648,6,24207154
id6012650,6,24209141
id6012652,6,24209764
id6012657,6,24212386
id6012658,6,24212478
id6012663,6,24224211
id6012665,6,24224606
id6012666,6,24225204
id6012675,6,24239094
id6012677,6,24239203
id6012686,6,24243540
id6012703,6,24245616
id6012706,6,24246371
id6012707,6,24246421
id6012719,6,24247605
id6012727,6,24248154
id6012736,6,24267631
id6012754,6,24274097
id6012759,6,24276495
id6012763,6,24280922
id6012764,6,24280976
id6012770,6,24282301
id6012775,6,24282575
id6012787,6,24285647
id6012790,6,24285892
id6012794,6,24286320
id6012803,6,24293213
id6012812,6,24329961
id6012815,6,24332230
id6012822,6,24360787
id6012825,6,24361928
id6012830,6,24362356
id6012840,6,24366089
id6012848,6,24367431
id6012855,6,24369530
id6012861,6,24371983
id6012863,6,24372516
id6012871,6,24375120
id6012878,6,24376791
id6012885,6,24378227
id6012931,6,24409013
id6012941,6,24419791
id6012944,6,24420926
id6012946,6,24422074
id6012947,6,24422495
id6012956,6,24425552
id6012963,6,24426545
id6012967,6,24427080
